,MW,GWh/yr,kg(H2)/hr,ton(H2)/yr,m^3(CH4)/hr,1000 m^3(CH4)/yr,kg(NH3)/hr,t(NH3)/yr
0,1.0,8.76,30.365956238918248,266.0057766529238,109.14450068797083,956.1058260266245,180.4450363031807,1580.6985180158629
1,0.11415525114155252,1.0,3.466433360607106,30.365956238918248,12.459417886754661,109.14450068797083,20.598748436436153,180.4450363031807
2,0.032931615659722226,0.2884809531791667,1.0,8.76,3.5943047480285437,31.486109592730042,5.942346583240971,52.05495606919091
3,0.0037593168561326747,0.032931615659722226,0.11415525114155252,1.0,0.41030876119047305,3.594304748028544,0.6783500665800196,5.942346583240972
4,0.009162165694988728,0.08026057148810126,0.2782179225477457,2.4371890015182522,1.0,8.76,1.6532673214479978,14.482621735884461
5,0.0010459093259119552,0.009162165694988728,0.031760036820518915,0.2782179225477457,0.1141552511415525,1.0,0.18872914628401802,1.6532673214479978
6,0.005541853743872549,0.04854663879632353,0.16828368826891907,1.474165109235731,0.6048628597607312,5.2985986515040056,1.0,8.76
7,0.0006326317059215239,0.005541853743872549,0.019210466697365192,0.16828368826891907,0.06904827166218393,0.6048628597607312,0.11415525114155252,1.0
